_id,text,label
o-dang_ethos_969,Be aware of the girl in class who doesn't know how to control her emotions because she doesn’t understand that it's not socially acceptable for someone her age to have an outburst.,0.0
o-dang_ethos_970,Awful. Such a terror coming from nowhere. Felt for him,0.0
o-dang_ethos_971,At the end you literally described yourself as a gold digger,0.0
o-dang_ethos_972,At that point you have a right to defend yourself... But the sad thing is I bet if he would have defended finale he would have gotten in trouble... Sadly he did the right thing but sufferd greatly...,0.0
o-dang_ethos_973,As having friends whom are part of the LGBT+ community and being a supporter of them and I think this is awsome and in middle school,0.0
o-dang_ethos_974,"Archeological evidence is clear, europeans have always taken care of each other regardless of disability, and we will never stop until there is no more disability! Are we just cool or what, turns out that disabled people take care of us to, and together we are even cooler!",0.0
o-dang_ethos_975,"Apple is trying to be that one company that the whole world basically depends on in the future. (You know, those future movies where one company does everything.)",0.0
o-dang_ethos_976,Anyone should leave their partner at the very first sign of abuse,0.0
o-dang_ethos_977,anyone else get full body numbness that lasts for weeks and rapid muscle spasms and 'shock' feelings when trying to sleep at night? I can only sleep once every 48 hours :(,0.0
o-dang_ethos_978,And we have alot of Democrats who support this bullshit.  DRAIN THE SWAMP!,0.0
o-dang_ethos_979,and we can all make america grea- ..... make america better,0.0
o-dang_ethos_980,America is the greatest country. That aint lie you know that I know that,0.0
o-dang_ethos_981,Always been impressed with how professional and non aggressive british cops are yet they still get the job done hats off American police need to take notes,0.0
o-dang_ethos_982,All these women have such obvious respect and admiration for each other,0.0
o-dang_ethos_983,All of these clueless reporters comparing themselves to Cronkite and Edward R. Murrow and they can't even get through a teleprompter read-through without hitting the floor.,0.0
o-dang_ethos_984,"ALL LIVES DO MATTER NO MATTER IF YOU R BLACK, WHITE HISPANIC ,MUSLIM, JEW, ATHEIST , CHRISTIAN.....PERIOD.",0.0
o-dang_ethos_985,All I know is that my disorder ruined my fucking life.,0.0
o-dang_ethos_986,"ADIDAS for you means ""All Day I Dream About Snacks""",0.0
o-dang_ethos_987,ABUSERS ARE NOT JUST MEN. THEY CAN BE WOMEN TOO,0.0
o-dang_ethos_988,"Absolutely excellent as ever, and yes, cycling is fabulous for mental health.. bike when you'¬Ä¬ôre happy, bike when you'¬Ä¬ôre sad, shout at the rain, scream inwardly at a complex hill climb and get that endorphin rush from being outside.. and smile at your fellow cyclists (and passing chickens, in my experience, a wee bwark at a chook makes many things better)",0.0
o-dang_ethos_989,"A man's chance of getting cancer is 44% and 23% of men will die from cancer, 38% of women get cancer and 19% die.",0.0
o-dang_ethos_990,2 comments 4 likes and no views gg youtube,0.0
o-dang_ethos_991,'Nah cut it off Im sure I won't regret it ',0.0
o-dang_ethos_992," Oh and NIki pronounced mademoiselle Maupin way better than Siri did.""",0.0
o-dang_ethos_993, I just wanna make you feel okay,0.0
o-dang_ethos_994, From the midnight sun where the hot springs blow,0.0
o-dang_ethos_995, Don't say I'm not your type,0.0
o-dang_ethos_996, And therefore never send to know for whom the bell tolls ,0.0
o-dang_ethos_997, And I can't stand another day,0.0
o-dang_ethos_998," All values, unless otherwise stated, are in US dollars.""",0.0
